                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                0.67607,                0.68307,                0.48553,                0.90567,                0.93587,                0.96396,                0.98333,                0.85117,                0.93627,                0.92649,                0.96207,                0.64439,                0.59904,                0.46095,                0.41976,                0.87703,              0.0005744,              0.0005744,              0.0005744
                     75,                0.69108,                0.71435,                0.48652,                0.90803,                 0.9316,                0.96396,                0.98462,                0.86741,                 0.8925,                0.97231,                0.97729,                0.64339,                0.57508,                0.45823,                0.40442,                0.87016,              0.0005546,              0.0005546,              0.0005546
                     76,                0.69736,                0.69502,                0.48882,                0.90938,                0.93534,                0.95495,                0.98417,                0.84598,                0.93427,                0.91892,                0.96612,                0.59554,                0.60112,                0.50989,                0.42046,                0.87647,              0.0005348,              0.0005348,              0.0005348
                     77,                0.65596,                  0.677,                0.47501,                0.89898,                0.93753,                0.94652,                  0.981,                0.86256,                0.92861,                0.93751,                0.96963,                0.65045,                0.54529,                0.43613,                 0.4044,                0.86636,               0.000515,               0.000515,               0.000515
                     78,                0.65474,                 0.6545,                 0.4887,                 0.9137,                0.93302,                0.96396,                0.98413,                0.85517,                0.92104,                0.94585,                0.96451,                0.66303,                 0.5509,                0.43485,                0.39699,                0.86797,              0.0004952,              0.0004952,              0.0004952
                     79,                0.65539,                 0.6714,                0.47674,                0.89944,                0.92261,                0.96396,                0.98213,                0.86436,                0.92122,                 0.9481,                0.96512,                  0.656,                0.54594,                0.43399,                0.38808,                 0.8644,              0.0004754,              0.0004754,              0.0004754
                     80,                0.64621,                0.67952,                0.45863,                0.89049,                 0.9382,                0.95745,                0.98289,                0.87318,                0.93199,                0.94595,                0.97479,                0.70988,                0.55263,                0.38874,                 0.3894,                0.87377,              0.0004556,              0.0004556,              0.0004556
                     81,                0.63196,                0.67274,                0.45259,                0.88778,                0.93818,                0.95707,                0.98439,                0.86547,                 0.9361,                0.92379,                0.96931,                0.64354,                0.55169,                0.46625,                0.38701,                0.87558,              0.0004358,              0.0004358,              0.0004358
                     82,                0.65515,                0.70931,                0.45524,                0.89847,                0.91355,                0.95206,                0.98073,                0.86867,                0.91705,                0.93694,                0.97233,                0.64857,                0.55745,                0.46201,                0.39028,                0.87441,               0.000416,               0.000416,               0.000416
                     83,                0.64031,                0.66699,                0.44782,                0.89798,                0.93854,                0.96306,                0.98366,                0.86455,                0.92923,                0.94628,                0.97566,                0.65336,                0.55335,                0.46347,                0.39789,                0.87287,              0.0003962,              0.0003962,              0.0003962
