                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.88376,                 0.7878,                0.75526,                 1.0561,                0.85904,                0.79048,                0.85706,                0.68513,                0.80484,                0.74627,                0.81097,                 0.4335,                0.69911,                 0.4348,                0.66127,                0.98823,              0.0013664,              0.0013664,              0.0013664
                     35,                0.88012,                0.75543,                0.73882,                 1.0631,                 0.9034,                 0.8381,                 0.8953,                0.72775,                 0.8721,                0.80952,                0.83631,                0.46215,                0.68951,                0.38078,                0.63884,                0.98175,              0.0013466,              0.0013466,              0.0013466
                     36,                0.83732,                0.72821,                 0.7115,                 1.0443,                0.91755,                0.79048,                0.87079,                0.70732,                0.81053,                0.69263,                0.69323,                0.37119,                0.70215,                0.42557,                0.66337,                 1.0034,              0.0013268,              0.0013268,              0.0013268
                     37,                0.83018,                0.73385,                0.71383,                 1.0411,                 0.8979,                0.83757,                0.86579,                0.70169,                0.87753,                0.81892,                0.84954,                0.44902,                 0.7262,                0.36764,                0.63392,                 1.0213,               0.001307,               0.001307,               0.001307
                     38,                 0.8695,                 0.8049,                0.72587,                 1.0407,                0.87055,                0.73333,                0.86314,                0.70463,                0.86958,                0.73333,                 0.7904,                0.43617,                0.70253,                0.37239,                0.65252,                 1.0218,              0.0012872,              0.0012872,              0.0012872
                     39,                0.86662,                0.75479,                0.73864,                 1.0593,                 0.9097,                 0.8381,                0.90002,                0.71886,                0.85744,                 0.7447,                0.79187,                0.39138,                0.69144,                0.45339,                0.61575,                 0.9905,              0.0012674,              0.0012674,              0.0012674
                     40,                0.82945,                0.69286,                0.69997,                 1.0536,                0.92924,                0.82857,                 0.8983,                0.73177,                0.89274,                    0.8,                0.84295,                0.46013,                0.67589,                0.37868,                0.62776,                0.98581,              0.0012476,              0.0012476,              0.0012476
                     41,                0.82771,                 0.7074,                0.70987,                 1.0463,                0.93528,                0.82586,                0.90257,                0.75428,                0.87995,                0.77143,                0.83385,                0.44098,                0.61629,                0.42062,                0.59136,                0.94434,              0.0012278,              0.0012278,              0.0012278
                     42,                0.81932,                0.71784,                 0.6911,                 1.0488,                 0.9028,                0.79616,                0.86773,                0.73189,                 0.8283,                0.78106,                0.83307,                0.45985,                0.65302,                0.38656,                0.61879,                 0.9746,               0.001208,               0.001208,               0.001208
                     43,                0.83356,                 0.7661,                0.71753,                 1.0309,                0.86418,                0.79048,                0.85808,                0.71775,                0.79775,                0.71377,                0.71186,                0.36409,                0.66104,                 0.4219,                0.63912,                0.97894,              0.0011882,              0.0011882,              0.0011882
                     44,                0.87075,                0.76091,                0.69857,                  1.033,                0.79038,                0.80952,                0.83831,                0.69256,                0.76426,                0.78095,                0.75788,                0.32565,                0.67176,                0.51495,                0.68834,                0.98523,              0.0011684,              0.0011684,              0.0011684
                     45,                0.83055,                0.72674,                0.73298,                 1.0588,                0.89235,                0.78948,                0.81332,                0.68912,                0.88162,                0.78022,                0.78985,                0.47484,                0.63379,                0.36022,                0.66072,                0.95576,              0.0011486,              0.0011486,              0.0011486
                     46,                0.86335,                0.77869,                0.71484,                 1.0504,                0.85936,                0.81476,                0.83026,                 0.6787,                0.82998,                0.78095,                0.79969,                0.40665,                0.65858,                0.42528,                0.64884,                0.98474,              0.0011288,              0.0011288,              0.0011288
                     47,                0.80089,                 0.6998,                0.68409,                 1.0204,                 0.8924,                0.78986,                0.86376,                0.72379,                0.86123,                    0.8,                0.83827,                0.46391,                0.64767,                  0.391,                0.60065,                0.95222,               0.001109,               0.001109,               0.001109
                     48,                0.81989,                0.73422,                0.67147,                 1.0352,                0.90227,                0.78095,                0.86217,                0.70531,                0.86926,                0.75238,                0.80131,                0.48933,                0.66118,                 0.3422,                0.57713,                0.97126,              0.0010892,              0.0010892,              0.0010892
                     49,                0.79868,                0.72341,                0.65322,                 1.0213,                0.93457,                0.81623,                0.86815,                0.71908,                0.89095,                0.77814,                0.81362,                0.45497,                 0.6656,                0.36759,                0.57714,                0.96297,              0.0010694,              0.0010694,              0.0010694
                     50,                0.79301,                0.68681,                0.67877,                  1.036,                0.91654,                0.82857,                0.89161,                 0.7292,                0.89097,                0.79048,                0.82172,                0.44896,                0.68394,                0.38403,                0.56055,                0.96859,              0.0010496,              0.0010496,              0.0010496
                     51,                0.77538,                0.70648,                0.63789,                 1.0313,                0.89711,                0.83044,                0.90442,                0.75324,                0.92925,                0.78095,                0.89122,                0.47024,                0.61652,                0.41037,                0.55491,                0.91485,              0.0010298,              0.0010298,              0.0010298
                     52,                0.78611,                0.71563,                0.65394,                 1.0131,                0.87859,                0.82705,                0.87845,                0.73159,                0.83812,                0.78896,                 0.7949,                0.39738,                0.65545,                0.49193,                0.58167,                0.93003,                0.00101,                0.00101,                0.00101
                     53,                0.76865,                0.70038,                0.64287,                 1.0132,                0.93178,                    0.8,                0.88414,                0.73263,                0.93932,                    0.8,                0.88176,                0.47807,                0.62044,                 0.3936,                 0.5702,                0.93578,              0.0009902,              0.0009902,              0.0009902
                     54,                0.80283,                0.69966,                0.66924,                 1.0255,                 0.8827,                 0.8381,                0.86612,                0.74328,                0.92515,                0.82398,                0.88499,                0.49655,                0.60094,                0.35647,                0.55402,                0.91536,              0.0009704,              0.0009704,              0.0009704
                     55,                0.79617,                0.72226,                0.65625,                 1.0247,                0.87712,                0.81578,                0.86227,                0.74523,                0.89739,                 0.7619,                 0.8429,                0.50067,                0.60515,                0.34806,                0.58037,                0.91771,              0.0009506,              0.0009506,              0.0009506
                     56,                0.78494,                0.66345,                0.66194,                 1.0302,                0.86797,                0.81394,                0.86033,                0.71765,                0.85596,                0.79048,                0.84165,                 0.4799,                0.63165,                0.36229,                0.57821,                0.94137,              0.0009308,              0.0009308,              0.0009308
                     57,                0.80495,                0.71386,                0.66046,                 1.0177,                0.91169,                0.78655,                0.87805,                0.74486,                0.93394,                0.80793,                0.87039,                0.48649,                0.60229,                0.36614,                0.55787,                0.92634,               0.000911,               0.000911,               0.000911
                     58,                0.77381,                0.67487,                0.63666,                 1.0258,                0.89943,                0.85179,                0.90156,                0.75114,                0.94544,                0.82519,                0.85857,                0.50614,                0.58346,                0.35568,                0.53336,                0.89947,              0.0008912,              0.0008912,              0.0008912
                     59,                0.75183,                 0.6579,                0.62392,                0.99971,                 0.9189,                0.80952,                0.87901,                0.74184,                0.91029,                0.81905,                0.83986,                0.48763,                0.58413,                0.34993,                 0.5579,                0.90927,              0.0008714,              0.0008714,              0.0008714
                     60,                 0.7974,                0.67205,                0.65589,                 1.0284,                0.92079,                0.82857,                0.87519,                0.73841,                0.93362,                    0.8,                0.84584,                0.48416,                0.60729,                0.35923,                0.53721,                0.94385,              0.0008516,              0.0008516,              0.0008516
                     61,                 0.7764,                0.68823,                0.64491,                 1.0263,                0.93698,                0.84959,                0.91168,                0.74641,                0.90756,                0.81905,                0.89393,                0.54929,                0.62853,                0.34168,                0.57344,                0.96154,              0.0008318,              0.0008318,              0.0008318
                     62,                0.77812,                0.69283,                0.62606,                 1.0237,                 0.8787,                0.82786,                0.87183,                0.75015,                0.89241,                0.80952,                 0.8693,                0.53395,                0.58137,                0.32429,                0.53911,                0.92756,               0.000812,               0.000812,               0.000812
                     63,                0.75044,                0.67484,                0.62768,                 1.0284,                0.92362,                0.81905,                0.88681,                0.76224,                0.93436,                0.82857,                0.88808,                0.50963,                0.56094,                0.35288,                0.53993,                0.91659,              0.0007922,              0.0007922,              0.0007922
                     64,                0.78278,                0.67931,                0.60922,                 1.0104,                0.92535,                0.82645,                0.88578,                0.73901,                0.94323,                0.82857,                0.87787,                0.46037,                0.60362,                0.39327,                0.52727,                0.92669,              0.0007724,              0.0007724,              0.0007724
                     65,                0.74902,                0.65817,                0.60602,                 1.0148,                0.89707,                0.83003,                0.88555,                0.74768,                0.91461,                 0.8161,                0.87344,                0.51487,                0.55671,                0.33066,                0.52211,                0.90853,              0.0007526,              0.0007526,              0.0007526
                     66,                0.73184,                0.65113,                0.61157,                 1.0028,                0.89865,                 0.8445,                0.88038,                0.75363,                 0.9121,                0.80952,                 0.8369,                0.45833,                0.56578,                0.38077,                0.51187,                0.91139,              0.0007328,              0.0007328,              0.0007328
                     67,                0.74431,                0.67809,                0.60421,                0.99203,                0.93057,                0.82857,                0.87488,                 0.7485,                0.94127,                 0.8381,                0.88017,                 0.5346,                0.57873,                0.31244,                0.51894,                0.92028,               0.000713,               0.000713,               0.000713
