                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                0.62575,                0.56136,                 0.5061,                0.93619,                0.86991,                 0.7657,                 0.7927,                0.62029,                0.88004,                0.77099,                0.80275,                0.50924,                0.89461,                 0.6189,                0.84493,                 1.0811,               0.000416,               0.000416,               0.000416
                     83,                0.58441,                0.54412,                0.46334,                0.92017,                0.88723,                0.76336,                0.79928,                0.61906,                0.88506,                0.77863,                0.80581,                0.47721,                0.88888,                0.66025,                0.82151,                 1.0794,              0.0003962,              0.0003962,              0.0003962
                     84,                 0.5703,                 0.5319,                0.47475,                0.91653,                0.89887,                0.74639,                0.79268,                0.62129,                0.91014,                0.75573,                0.80086,                0.48959,                0.89675,                0.63162,                0.83591,                 1.0814,              0.0003764,              0.0003764,              0.0003764
                     85,                 0.5906,                0.55374,                0.50936,                0.92903,                0.85408,                0.76336,                0.79934,                0.61551,                0.88203,                0.74809,                0.79647,                0.50282,                0.90125,                0.59975,                0.82458,                 1.0786,              0.0003566,              0.0003566,              0.0003566
                     86,                 0.5658,                 0.5117,                0.45914,                0.92352,                0.88379,                0.75471,                0.81784,                0.62866,                0.89246,                0.76022,                 0.8253,                0.52791,                0.88112,                0.59907,                0.77012,                 1.0627,              0.0003368,              0.0003368,              0.0003368
                     87,                0.58817,                0.55771,                0.46985,                0.91892,                0.88382,                0.75494,                0.81463,                0.63343,                0.89261,                0.76144,                0.82479,                0.52841,                0.89318,                0.59971,                0.78904,                 1.0814,               0.000317,               0.000317,               0.000317
                     88,                0.53762,                0.50682,                0.45896,                0.90219,                0.87715,                0.76307,                0.80356,                0.62565,                0.89461,                0.77762,                0.82589,                0.50332,                 0.8976,                0.62137,                0.82646,                 1.0871,              0.0002972,              0.0002972,              0.0002972
                     89,                0.58674,                0.54544,                0.46683,                0.91891,                 0.8728,                0.76336,                0.80885,                0.63147,                0.89015,                0.76336,                0.83009,                0.52361,                0.87811,                0.61944,                0.80961,                 1.0793,              0.0002774,              0.0002774,              0.0002774
                     90,                0.56338,                0.54227,                0.44498,                0.90266,                0.87933,                0.76336,                  0.814,                0.64149,                0.90257,                0.77785,                0.83911,                0.55682,                0.87854,                 0.5885,                0.79662,                 1.0887,              0.0002576,              0.0002576,              0.0002576
                     91,                0.49824,                 0.4538,                0.56203,                0.92035,                0.86207,                0.76334,                0.80039,                0.62071,                0.86207,                0.76334,                0.81446,                0.53617,                0.91634,                0.62401,                0.84773,                 1.1093,              0.0002378,              0.0002378,              0.0002378
                     92,                0.47643,                0.43577,                0.41264,                0.88877,                0.85022,                0.74046,                0.76122,                0.57793,                0.86775,                0.75573,                 0.8162,                0.50019,                0.96321,                0.64244,                0.96921,                 1.1505,               0.000218,               0.000218,               0.000218
                     93,                0.49984,                0.45254,                0.43504,                0.91585,                0.82908,                0.73282,                0.75264,                0.56926,                0.84556,                0.74809,                0.80534,                0.46957,                 0.9812,                0.67409,                 1.0091,                 1.1812,              0.0001982,              0.0001982,              0.0001982
                     94,                0.47018,                0.46182,                0.41038,                0.88118,                0.83247,                 0.7207,                0.75646,                0.56572,                0.86301,                0.74046,                0.80744,                0.49013,                 1.0012,                0.64443,                0.99823,                 1.2015,              0.0001784,              0.0001784,              0.0001784
                     95,                0.49961,                0.46666,                0.41338,                0.91028,                0.82329,                0.72519,                0.75609,                0.55556,                0.85185,                0.74621,                0.80448,                0.49717,                 1.0158,                0.63994,                 1.0077,                 1.1952,              0.0001586,              0.0001586,              0.0001586
                     96,                0.49711,                0.47587,                0.41138,                0.88627,                0.84356,                0.73282,                0.76148,                  0.578,                0.85255,                0.74046,                0.80258,                0.49071,                0.95609,                0.66606,                0.94899,                 1.1488,              0.0001388,              0.0001388,              0.0001388
                     97,                0.44507,                 0.4386,                0.36041,                0.88799,                0.84958,                0.74046,                0.77151,                0.58256,                0.85843,                0.74809,                 0.8052,                0.48237,                0.96663,                 0.6747,                 0.9595,                  1.158,               0.000119,               0.000119,               0.000119
                     98,                0.43867,                 0.4102,                0.38204,                0.88608,                0.86162,                0.70992,                0.76138,                0.57691,                0.86655,                0.74809,                0.79828,                0.47402,                0.99539,                0.67998,                0.97851,                 1.1867,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.46481,                0.44042,                 0.4069,                0.88174,                0.86931,                0.71089,                 0.7594,                 0.5805,                0.87316,                0.74809,                0.79842,                0.47939,                0.97962,                0.68069,                0.98169,                 1.1733,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.46976,                0.43242,                0.38507,                0.88506,                0.86326,                0.72288,                0.75898,                0.59258,                0.87482,                0.74685,                0.79877,                0.48554,                0.96202,                0.65748,                0.97947,                 1.1631,               5.96e-05,               5.96e-05,               5.96e-05
