                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.79759,                0.71992,                0.64674,                 1.0297,                0.87271,                0.84887,                0.86427,                0.72661,                0.83742,                0.82857,                0.83597,                0.45248,                0.66436,                0.42883,                0.60482,                0.97026,              0.0009506,              0.0009506,              0.0009506
                     56,                0.76745,                0.67814,                0.66522,                 1.0313,                0.85276,                0.84762,                0.86814,                0.72457,                 0.8134,                0.80952,                0.81037,                0.41858,                0.63359,                0.44526,                 0.6241,                0.93908,              0.0009308,              0.0009308,              0.0009308
                     57,                0.79244,                0.73801,                0.66108,                 1.0136,                0.92282,                 0.8381,                0.88163,                0.74892,                0.91646,                 0.8358,                0.88045,                0.49026,                0.60551,                0.36976,                 0.5913,                 0.9252,               0.000911,               0.000911,               0.000911
                     58,                0.76459,                0.71466,                0.63749,                 1.0287,                0.93534,                0.82659,                0.89736,                0.76206,                0.91392,                0.80889,                0.86727,                0.49245,                0.61263,                 0.3543,                0.56686,                0.91283,              0.0008912,              0.0008912,              0.0008912
                     59,                 0.7397,                0.68074,                0.61917,                 1.0019,                0.92416,                0.80952,                0.87569,                0.73524,                0.90054,                0.78095,                0.84394,                0.50025,                0.58925,                0.35357,                0.55276,                0.92041,              0.0008714,              0.0008714,              0.0008714
                     60,                 0.7891,                0.68516,                0.64207,                  1.022,                0.89704,                0.82977,                0.87209,                0.74541,                0.92492,                    0.8,                0.87309,                0.46005,                0.58023,                0.40818,                 0.5272,                0.92322,              0.0008516,              0.0008516,              0.0008516
                     61,                0.77785,                0.70947,                0.64432,                 1.0299,                0.92458,                0.81905,                0.87804,                 0.7579,                0.91196,                0.80952,                0.85598,                 0.5084,                0.58775,                0.34125,                0.53228,                0.92459,              0.0008318,              0.0008318,              0.0008318
                     62,                0.76047,                0.70201,                0.61889,                 1.0196,                0.91742,                0.84646,                0.87839,                0.75316,                0.90149,                0.82857,                 0.8433,                0.50885,                0.55819,                0.32926,                0.54211,                0.89456,               0.000812,               0.000812,               0.000812
                     63,                0.74459,                0.69087,                 0.6159,                 1.0269,                0.92694,                 0.8459,                0.86494,                0.75087,                0.90608,                0.82695,                0.85062,                0.50782,                0.54924,                0.33554,                0.52731,                0.88947,              0.0007922,              0.0007922,              0.0007922
                     64,                0.76901,                0.69898,                 0.6023,                 1.0033,                0.92456,                 0.8171,                0.86795,                 0.7279,                0.94612,                0.83615,                 0.8773,                0.44454,                0.59004,                0.43603,                 0.5464,                0.91311,              0.0007724,              0.0007724,              0.0007724
                     65,                0.74715,                0.67206,                0.60389,                 1.0119,                0.87285,                0.84996,                 0.8887,                0.76244,                0.87033,                0.83102,                0.89373,                 0.5616,                0.57561,                0.31812,                0.55231,                0.90253,              0.0007526,              0.0007526,              0.0007526
                     66,                0.73224,                0.67959,                 0.6023,                 1.0009,                0.93138,                0.82857,                0.88693,                 0.7442,                0.90433,                0.81026,                0.85957,                0.47933,                0.60175,                0.37027,                0.53756,                 0.9412,              0.0007328,              0.0007328,              0.0007328
