                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.68897,                0.64172,                0.54321,                0.98266,                0.90189,                0.90217,                0.89963,                0.74888,                0.89024,                 0.8913,                0.87875,                0.56728,                  0.639,                0.37228,                0.54145,                0.94296,              0.0006734,              0.0006734,              0.0006734
                     70,                0.70677,                0.63184,                0.55045,                0.97172,                0.89576,                0.93407,                0.90361,                0.76729,                0.92238,                 0.9042,                0.91286,                0.61465,                0.61823,                0.35516,                0.51381,                0.91747,              0.0006536,              0.0006536,              0.0006536
                     71,                0.66518,                 0.5862,                  0.521,                0.96627,                0.88586,                0.92801,                0.91502,                0.78888,                0.90607,                0.92391,                0.92352,                0.60775,                 0.5764,                0.37332,                0.50833,                0.88361,              0.0006338,              0.0006338,              0.0006338
                     72,                0.66755,                0.61689,                0.51821,                0.95964,                 0.9147,                0.93254,                 0.9225,                0.77398,                0.88376,                0.91304,                0.90452,                0.57511,                 0.5994,                0.36899,                0.49703,                0.89287,               0.000614,               0.000614,               0.000614
                     73,                0.65261,                0.58851,                0.53605,                0.97536,                0.92118,                0.93478,                0.93429,                0.79218,                0.91047,                0.92391,                0.91947,                0.61839,                0.58147,                0.35925,                0.47529,                0.88874,              0.0005942,              0.0005942,              0.0005942
                     74,                0.64702,                0.58044,                0.49598,                0.94162,                0.93345,                0.91478,                0.92515,                0.80787,                0.89436,                0.92027,                0.91968,                0.59717,                0.58318,                0.38638,                0.48933,                0.88528,              0.0005744,              0.0005744,              0.0005744
                     75,                0.67312,                0.63297,                0.52959,                0.96059,                 0.9047,                0.92873,                0.94851,                0.79767,                0.89415,                0.91824,                0.93897,                0.61724,                0.60834,                0.35581,                0.47818,                0.89838,              0.0005546,              0.0005546,              0.0005546
                     76,                0.65968,                0.60976,                0.51831,                0.96852,                0.91368,                0.92391,                0.93624,                 0.7917,                  0.892,                0.90217,                0.91814,                0.59144,                0.57865,                0.37311,                0.49634,                0.88494,              0.0005348,              0.0005348,              0.0005348
                     77,                0.66214,                0.60224,                 0.5207,                0.95992,                0.91552,                0.94565,                0.95149,                0.82041,                0.90489,                0.93478,                0.94381,                0.61115,                0.55666,                0.36702,                0.46443,                 0.8719,               0.000515,               0.000515,               0.000515
                     78,                0.61608,                0.57383,                0.47972,                0.95489,                0.91874,                0.92391,                0.93794,                0.81553,                0.90775,                0.91304,                0.94174,                0.66343,                 0.5509,                0.32667,                0.46644,                0.86738,              0.0004952,              0.0004952,              0.0004952
                     79,                0.66583,                0.58912,                0.51696,                0.97229,                0.91217,                0.92391,                0.93571,                0.80499,                0.92189,                  0.898,                 0.9301,                0.63911,                 0.5474,                0.33919,                0.48692,                0.87087,              0.0004754,              0.0004754,              0.0004754
                     80,                0.62772,                0.57771,                0.50198,                0.94866,                0.92859,                0.92391,                0.92331,                0.79959,                0.94803,                0.91304,                0.93397,                0.67352,                0.53861,                 0.3184,                0.48517,                0.87156,              0.0004556,              0.0004556,              0.0004556
                     81,                0.63645,                0.60961,                0.51823,                0.94967,                0.92828,                0.91304,                0.91953,                0.80103,                0.93933,                0.92391,                0.92335,                0.64025,                0.54768,                0.34511,                0.48857,                0.88027,              0.0004358,              0.0004358,              0.0004358
                     82,                0.64168,                0.58872,                0.50489,                 0.9526,                 0.9227,                0.92391,                0.92981,                0.81108,                 0.9227,                0.92391,                0.93012,                0.66402,                0.54349,                0.32455,                0.47904,                0.87549,               0.000416,               0.000416,               0.000416
                     83,                0.63512,                0.59847,                0.50863,                0.96177,                0.94125,                0.94565,                0.94732,                 0.8449,                0.94125,                0.94565,                0.94732,                0.62679,                0.51579,                0.36179,                 0.4449,                0.84481,              0.0003962,              0.0003962,              0.0003962
                     84,                0.61228,                0.57265,                0.48741,                0.93919,                0.92455,                0.93238,                0.93486,                 0.8145,                0.91378,                0.92165,                0.93048,                0.65209,                0.53146,                0.33832,                0.45434,                0.84805,              0.0003764,              0.0003764,              0.0003764
                     85,                0.59034,                0.54818,                0.46694,                0.93752,                0.91429,                0.92766,                0.91582,                0.79735,                0.92071,                0.92391,                0.91743,                0.61608,                0.52859,                 0.3567,                0.46954,                0.86267,              0.0003566,              0.0003566,              0.0003566
                     86,                0.60931,                0.58765,                0.47664,                0.93399,                0.91457,                0.93094,                0.91836,                0.79557,                 0.9039,                0.92017,                0.91249,                0.63938,                0.53925,                0.33049,                0.46506,                  0.866,              0.0003368,              0.0003368,              0.0003368
                     87,                0.62325,                0.58473,                 0.4884,                0.94709,                0.92972,                0.92391,                0.92576,                0.80239,                0.91878,                0.91304,                0.91641,                0.64439,                0.52601,                0.31957,                 0.4638,                0.86072,               0.000317,               0.000317,               0.000317
                     88,                0.62984,                 0.5941,                0.49766,                0.95906,                0.93601,                0.91304,                0.92698,                0.79911,                0.93601,                0.91304,                0.92722,                0.63838,                 0.5322,                0.32892,                0.46415,                0.85874,              0.0002972,              0.0002972,              0.0002972
                     89,                0.61819,                 0.5873,                0.47804,                0.93763,                0.91657,                0.36957,                0.39697,                0.35782,                0.91657,                0.36957,                0.39697,                0.27115,                0.51302,                0.35172,                0.45017,                0.85521,              0.0002774,              0.0002774,              0.0002774
                     90,                0.63107,                0.59555,                0.49162,                0.95545,                0.93226,                0.92391,                0.93629,                0.82871,                 0.9213,                0.91304,                0.93099,                0.67682,                0.51603,                 0.3174,                0.44846,                0.85566,              0.0002576,              0.0002576,              0.0002576
                     91,                0.54333,                0.50238,                0.52356,                0.92009,                 0.9252,                0.91304,                0.94774,                0.83268,                 0.9252,                0.91304,                0.94774,                0.67693,                0.50417,                0.32622,                0.42352,                0.84787,              0.0002378,              0.0002378,              0.0002378
                     92,                0.56034,                0.49125,                0.45183,                0.93391,                0.93177,                0.91304,                0.93389,                0.82619,                0.93177,                0.91304,                0.93389,                0.63792,                0.50318,                0.35444,                0.44727,                0.85323,               0.000218,               0.000218,               0.000218
                     93,                 0.5226,                0.49154,                0.43708,                0.91622,                0.90433,                0.91304,                0.92076,                 0.8081,                0.90433,                0.91304,                0.92076,                 0.6281,                0.51897,                0.33761,                0.46349,                0.85797,              0.0001982,              0.0001982,              0.0001982
                     94,                0.55684,                0.49159,                0.45774,                0.93694,                0.92419,                0.90217,                0.91981,                0.80081,                0.90677,                0.92391,                0.92369,                0.66001,                0.55857,                0.31387,                0.47676,                 0.8852,              0.0001784,              0.0001784,              0.0001784
                     95,                0.52234,                0.46754,                0.42017,                0.92397,                 0.9036,                0.91701,                0.91619,                0.80846,                0.90076,                0.92391,                0.92161,                0.65806,                0.52035,                0.33577,                0.46918,                0.85899,              0.0001586,              0.0001586,              0.0001586
                     96,                 0.5374,                0.50422,                0.44643,                0.92821,                0.90366,                0.91758,                0.92618,                0.81489,                0.88233,                0.89661,                0.91482,                0.64614,                0.51963,                 0.3476,                0.46236,                0.84755,              0.0001388,              0.0001388,              0.0001388
                     97,                0.48573,                0.45088,                0.41142,                0.91911,                 0.9029,                0.90966,                0.92283,                0.81772,                 0.8922,                0.89968,                0.91549,                0.64402,                0.51367,                0.34639,                0.45928,                0.84083,               0.000119,               0.000119,               0.000119
                     98,                0.53851,                0.51708,                0.45179,                0.91674,                0.90603,                0.91304,                0.92659,                0.80961,                0.89525,                0.90217,                0.91846,                   0.65,                0.51607,                 0.3373,                 0.4582,                0.83973,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.54858,                0.52839,                0.43497,                0.92376,                0.90078,                0.93478,                0.92872,                0.81396,                0.89031,                0.92391,                0.92111,                0.66658,                0.50747,                0.33263,                0.45717,                0.83379,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.49432,                0.46118,                0.40896,                0.91829,                0.91361,                0.91959,                0.93132,                0.81785,                0.90282,                0.90884,                0.92345,                0.66328,                0.50094,                 0.3372,                0.44808,                0.82897,               5.96e-05,               5.96e-05,               5.96e-05
